"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","mxpsd","max","fog","NUM_COLLISIONS"
"454",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2021,53,52,1,-1.33248617783366
"455",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2021,NA,48,0,-0.463574432168022
"456",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2021,NA,55,0,-0.399995523948585
"457",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,NA,54,1,-0.845047881484642
"458",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,15.9,43,0,-0.421188493355064
"459",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,NA,41,0,-0.463574432168022
"460",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,NA,52,0,-0.929819759110558
"461",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,NA,50,0,-0.739083034452248
"462",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,53,52,0,0.320565435871699
"463",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,NA,62.6,0,0.00267089477451484
"464",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,20,54,0,0.151021680619867
"465",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,12,60.1,1,-0.463574432168022
"466",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,14,60.1,1,-0.188065829883796
"467",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,20,54,1,-1.86231041299563
"468",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,21,54,0,-0.823854912078164
"469",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,24.1,52,0,0.384144344091136
"470",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,11.1,54,0,-0.166872860477317
"471",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,18.1,54,0,-0.69669709563929
"472",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,28,48.9,0,-0.10329395225788
"473",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,21,48.9,0,-0.802661942671685
"474",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,15,55,0,-0.951012728517037
"475",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,11.1,61,0,0.362951374684657
"476",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,15.9,61,1,0.214600588839304
"477",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,17.1,59,0,-0.421188493355064
"478",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,27,59,0,-1.07817054495591
"479",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,25.1,53.1,0,1.14709124272438
"480",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,18.1,61,0,-0.039715044038443
"481",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,25.1,61,0,-0.633118187419853
"482",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,21,57.9,0,-0.060908013444922
"483",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,20,57.9,0,-0.633118187419853
"484",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,13,61,1,1.63452953907339
"485",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,9.9,61,1,0.447723252310572
"486",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,22.9,62.1,1,0.596074038155925
"487",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2021,24.1,62.1,0,0.320565435871699
"488",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2021,20,60.1,0,0.574881068749446
"489",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2021,15.9,66.9,0,0.278179497058741
"490",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2021,24.1,66.9,1,0.89277560984663
"491",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2021,13,57,1,0.765617793407756
"492",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2021,17.1,64,0,0.765617793407756
"493",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2021,17.1,64,0,0.341758405278178
"494",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2021,15.9,60.1,0,0.0450568335874727
"495",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2021,18.1,57,0,-0.781468973265206
"496",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2021,15,57,0,-0.50596037098098
"497",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2021,20,60.1,0,0.49010919112353
"498",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2021,19,60.1,0,0.553688099342967
"499",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2021,13,66,0,0.320565435871699
"500",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2021,12,73,0,2.29151159067424
"501",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2021,11.1,73,0,0.384144344091136
"502",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2021,12,73,0,0.723231854594799
"503",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2021,13,70,0,0.362951374684657
"504",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2021,17.1,70,0,1.50737172263452
"505",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2021,15,69.1,0,0.935161548659588
"506",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2021,12,69.1,0,1.74049438610579
"507",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2021,9.9,62.1,1,1.71930141669931
"508",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2021,17.1,63,1,1.59214360026043
"509",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2021,22.9,82,0,0.574881068749446
"510",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2021,21,63,0,0.405337313497615
"511",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2021,18.1,63,0,1.08351233450494
"512",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2021,21,64.9,1,0.638459976968883
"513",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2021,15.9,75.9,0,2.75775691761678
"514",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2021,17.1,75.9,0,1.16828421213086
"515",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2021,31.1,61,0,-1.2901002390207
"516",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2021,19,54,1,-0.993398667329995
"517",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2021,15,61,1,-0.590732248606895
"518",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2021,13,66.9,0,1.10470530391142
"519",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2021,14,68,0,0.765617793407756
"520",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2021,13,68,1,-0.315223646322669
"521",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2021,15,62.6,1,0.596074038155925
"522",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2021,15.9,66.2,1,1.31663499797621
"523",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2021,15,84.9,0,1.35902093678917
"524",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2021,14,69.1,1,1.65572250847987
"525",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2021,14,68,1,1.10470530391142
"526",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2021,12,81,1,1.06231936509846
"527",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2021,19,81,0,1.4225998450086
"528",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2021,18.1,73.9,0,0.850389671033672
"529",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2021,15,70,0,0.511302160530009
"530",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2021,12,70,0,0.574881068749446
"531",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2021,14,72,1,0.553688099342967
"532",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2021,12,73,1,1.40140687560212
"533",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2021,20,75,0,1.4225998450086
"534",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2021,11.1,75,1,1.80407329432522
"535",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2021,13,75,0,1.78288032491875
"536",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2021,15,73.9,0,1.46498578382156
"537",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2021,13,77,0,0.426530282904093
"538",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2021,13,77,1,1.23186312035029
"539",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2021,17.1,75.9,1,-0.272837707509711
"540",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2021,15,75.9,0,1.06231936509846
"541",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2021,14,73,0,1.71930141669931
"542",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2021,12,75,1,1.65572250847987
"543",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2021,12,75,1,1.528564692041
"544",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2021,15,77,1,0.638459976968883
"545",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2021,17.1,78.1,0,1.61333656966691
"546",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2021,17.1,80.1,0,0.998740456879025
"547",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2021,18.1,78.1,0,1.23186312035029
"548",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,13,79,1,0.341758405278178
"549",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,18.1,79,1,0.638459976968883
"550",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,19,73.9,0,-0.251644738103232
"551",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,14,68,0,-0.29403067691619
"552",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,9.9,69.1,0,0.405337313497615
"553",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,17.1,75.9,0,0.49010919112353
"554",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,18.1,82,0,0.447723252310572
"555",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,11.1,75.9,1,0.0450568335874727
"556",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,33,75,1,0.913968579253109
"557",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,14,78.1,1,-0.209258799290274
"558",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,9.9,75,1,-0.845047881484642
"559",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,15.9,80.1,1,0.00267089477451484
"560",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,13,80.1,1,-0.10329395225788
"561",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,9.9,75.9,1,0.596074038155925
"562",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,9.9,77,1,1.46498578382156
"563",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,13,77,1,0.998740456879025
"564",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,11.1,80.1,1,0.765617793407756
"565",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,14,80.1,1,0.151021680619867
"566",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,13,80.1,1,0.532495129936488
"567",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,11.1,82.9,1,-0.357609585135627
"568",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,9.9,82.9,1,0.574881068749446
"569",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,15,82,0,0.553688099342967
"570",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,11.1,82,0,0.447723252310572
"571",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,12,82,1,0.723231854594799
"572",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,15,82,0,0.405337313497615
"573",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,14,84,1,1.18947718153734
"574",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,11.1,88,1,0.320565435871699
"575",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,15.9,88,0,-0.060908013444922
"576",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,15.9,77,0,0.341758405278178
"577",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,19,81,0,1.69810844729283
"578",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,18.1,81,0,1.06231936509846
"579",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,8.9,77,0,0.00267089477451484
"580",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,17.1,79,0,0.468916221717051
"581",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,8,79,1,0.214600588839304
"582",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,14,75.9,0,-0.251644738103232
"583",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,24.1,75,0,0.0238638641809938
"584",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,14,77,1,1.10470530391142
"585",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,14,78.1,1,0.659652946375362
"586",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,11.1,89.1,0,0.235793558245783
"587",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,15.9,89.1,0,0.765617793407756
"588",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,15,79,1,0.596074038155925
"589",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,14,79,1,0.278179497058741
"590",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,15.9,81,1,0.447723252310572
"591",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,12,84,1,1.16828421213086
"592",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,12,87.1,1,-0.0185220746319641
"593",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,14,87.1,0,0.235793558245783
"594",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,8,82,0,-0.039715044038443
"595",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,11.1,80.1,0,-0.357609585135627
"596",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,11.1,81,0,0.659652946375362
"597",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,15.9,81,0,-0.357609585135627
"598",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,15.9,84,0,0.468916221717051
"599",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,9.9,84,1,0.384144344091136
"600",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,22.9,82.9,0,-0.972205697923516
"601",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,12,81,1,-0.209258799290274
"602",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,15.9,82.9,0,0.617267007562404
"603",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,11.1,89.1,0,0.70203888518832
"604",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,11.1,89.1,0,0.850389671033672
"605",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,9.9,91.9,1,0.977547487472546
"606",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,19,73.9,0,0.00267089477451484
"607",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,9.9,75.9,0,1.16828421213086
"608",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,13,82,1,0.426530282904093
"609",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,11.1,87.1,1,0.151021680619867
"610",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2021,11.1,87.1,0,0.341758405278178
"611",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2021,24.1,80.1,0,1.31663499797621
"612",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2021,12,77,0,1.04112639569198
"613",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2021,14,78.1,0,0.808003732220714
"614",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2021,11.1,78.1,0,-0.209258799290274
"615",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2021,15.9,75.9,0,-0.0821009828514009
"616",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2021,13,78.1,0,0.723231854594799
"617",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2021,12,79,0,0.659652946375362
"618",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2021,14,79,0,-0.188065829883796
"619",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2021,14,78.1,0,1.04112639569198
"620",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2021,15,78.1,0,0.638459976968883
"621",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2021,21,78.1,0,0.384144344091136
"622",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2021,19,79,0,1.59214360026043
"623",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2021,12,79,0,0.829196701627193
"624",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2021,15,78.1,0,1.1258982733179
"625",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2021,21,79,0,-0.717890065045769
"626",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2021,13,77,0,1.528564692041
"627",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2021,17.1,77,0,0.341758405278178
"628",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2021,20,77,0,0.320565435871699
"629",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2021,12,73,0,0.29937246646522
"630",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2021,12,75.9,0,0.172214650026346
"631",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2021,NA,75.9,0,-0.29403067691619
"632",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2021,NA,77,0,0.341758405278178
"633",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2021,15,78.1,0,1.69810844729283
"634",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2021,15,77,1,1.16828421213086
"635",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2021,17.1,77,1,0.235793558245783
"636",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2021,17.1,75,0,0.468916221717051
"637",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2021,18.1,77,0,-0.145679891070838
"638",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2021,18.1,77,0,0.850389671033672
"639",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2021,13,69.1,0,0.871582640440151
"640",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2021,13,66.9,0,1.74049438610579
"641",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2021,19,71.1,0,0.977547487472546
"642",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2021,14,75,0,0.532495129936488
"643",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2021,15,75,0,-0.272837707509711
"644",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2021,18.1,66.9,0,0.320565435871699
"645",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2021,15.9,71.1,0,-0.69669709563929
"646",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2021,7,72,0,1.38021390619565
"647",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2021,12,72,0,1.23186312035029
"648",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2021,17.1,72,0,-0.739083034452248
"649",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2021,17.1,68,0,-0.717890065045769
"650",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2021,18.1,70,0,-0.124486921664359
"651",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2021,8.9,73,0,0.384144344091136
"652",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2021,7,73,1,0.193407619432825
"653",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2021,9.9,72,1,1.06231936509846
"654",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2021,9.9,72,1,1.65572250847987
"655",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2021,15,73,0,0.765617793407756
"656",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2021,21,73,0,0.341758405278178
"657",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2021,18.1,69.1,0,0.320565435871699
"658",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2021,20,63,0,-0.0185220746319641
"659",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2021,15.9,72,0,1.31663499797621
"660",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2021,13,72,0,1.44379281441508
"661",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2021,15.9,72,0,1.65572250847987
"662",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2021,12,72,0,0.193407619432825
"663",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2021,15.9,64.9,0,-1.41725805545957
"664",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2021,22,70,0,0.574881068749446
"665",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2021,25.1,70,0,0.426530282904093
"666",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2021,46,64.4,0,0.426530282904093
"667",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2021,34,55,0,0.871582640440151
"668",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2021,15,57,0,1.14709124272438
"669",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2021,20,64.4,0,1.04112639569198
"670",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2021,21,66.9,0,1.25305608975677
"671",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2021,15,66.9,0,0.596074038155925
"672",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2021,11.1,64.9,0,-0.569539279200416
"673",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2021,14,57.9,0,0.384144344091136
"674",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2021,8.9,55,0,0.29937246646522
"675",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2021,19,55,0,1.76168735551227
"676",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2021,6,55,0,0.680845915781841
"677",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2021,14,55.9,0,-0.802661942671685
"678",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2021,22.9,59,0,0.553688099342967
"679",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2021,14,63,1,0.511302160530009
"680",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2021,14,66,1,0.913968579253109
"681",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2021,8.9,66,0,-0.209258799290274
"682",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2021,31.1,64.9,0,1.06231936509846
"683",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2021,21,64.9,1,0.680845915781841
"684",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2021,24.1,62.1,0,-0.717890065045769
